Name;Description;FLT1;FLT2;FLT3;FLT4;AEM1;AEM2;AEM3;AEM4;flight1;flight2;flight3;flight4;control1;control2;control3;control4;flightMean;aemMean;FvsAEM
OLFR574;olfactory receptor 574;4,474863915;4,242235968;4,490185891;4,427422579;4,096048672;4,074788667;4,265189568;4,100064044;-0,082447833;-0,026176264;-0,086154145;-0,070972005;0,070912051;0,07573436;0,032546597;0,070001262;4,408677;4,1340227;0,2746543
OLFR646;olfactory receptor 646;5,080334781;4,831468225;5,274946949;4,930995329;4,553348543;4,953680345;4,404397334;4,554884664;-0,100454757;-0,046547604;-0,142609831;-0,068106237;0,094660208;0,015062455;0,124276095;0,094354782;5,029436;4,6165776;0,4128584
OLFR670;olfactory receptor 670;5,548800769;5,074654518;5,639307116;4,744890363;4,544932538;4,851985775;4,405094029;4,501714346;-0,212605733;-0,108988305;-0,232384514;-0,036923381;0,134613894;0,076148867;0,161240099;0,142842932;5,251913;4,5759315;0,6759815
OLFR699;olfactory receptor 699;4,030287108;3,839798859;4,03358622;3,957469124;3,401032713;3,487996504;3,280255197;3,873931489;-0,147966927;-0,093709202;-0,148906629;-0,127225815;0,142298106;0,120366824;0,172756826;0,023038396;3,9652853;3,5108042;0,4544811
OLFR714;olfactory receptor 714;5,636362926;5,129618575;5,243724606;4,792166834;4,564869569;4,87157629;4,498873277;4,177871686;-0,244698046;-0,132791891;-0,157990331;-0,058271224;0,122219468;0,063242714;0,13490992;0,19663544;5,200468;4,5282974;0,6721706
OLFR895;olfactory receptor 895;3,239173271;3,226458601;3,282725207;3,101590175;2,914125001;3,09177201;3,076588098;2,940005984;-0,077704482;-0,073474188;-0,092194635;-0,031929247;0,092875621;0,037576713;0,042303242;0,084819251;3,2124867;3,0056229;0,2068638
OLFR920;olfactory receptor 920;5,393778286;5,697964007;5,557190412;5,6500339;5,089633886;4,916755408;4,811088219;4,951023669;-0,091388413;-0,152937989;-0,124453565;-0,143239711;0,087018935;0,118029963;0,136984596;0,111882905;5,574742;4,9421253;0,6326167
OLFR959;olfactory receptor 959;5,319735972;5,110341465;5,408869258;5,181909752;5,097036447;5,094946466;4,969816071;4,881783173;-0,061633831;-0,019845987;-0,079421727;-0,034128522;0,030099165;0,030496862;0,054307575;0,071059109;5,255214;5,0108953;0,2443187
OLFR961;olfactory receptor 961;4,34126678;4,230572859;4,673577006;4,355503263;3,985810086;4,096164584;4,091942689;4,213398115;-0,059665117;-0,032645702;-0,140779126;-0,063140117;0,094181421;0,069102164;0,070061636;0,042459573;4,40023;4,096829;0,303401
OLFR996;olfactory receptor 996;3,71587374;3,450302204;3,805797997;3,629219399;3,454364659;3,292290153;3,289263177;3,457191733;-0,101561864;-0,022833818;-0,128219694;-0,075873392;0,053675985;0,098076334;0,098905575;0,052901507;3,650298;3,3732774;0,2770206
ONECUT2;"""one cut domain, family member 2""";5,692174456;5,354272461;5,519117919;5,484128786;5,906601208;5,734882251;5,685248003;5,672969679;0,010043704;0,068810035;0,040140886;0,046226031;-0,071507152;-0,040355889;-0,031351819;-0,029124427;5,5124235;5,749925;-0,2375015
OPA3;optic atrophy 3 (human);6,826310646;7,056547786;6,919242414;7,199650715;7,25686431;7,162245585;7,499603533;7,398100224;0,068614952;0,037201288;0,055935298;0,017676257;-0,036630082;-0,023113967;-0,071304946;-0,05680538;7,0004377;7,3292036;-0,3287659
OPTC;opticin;5,212180634;4,790215265;5,009808959;4,893904;4,665125362;4,605956713;4,405768416;4,811912967;-0,12764285;-0,036351649;-0,083860221;-0,058784459;0,062574088;0,074463634;0,114690141;0,033078095;4,976527;4,622191;0,354336
ORC4L;"""origin recognition complex, subunit 4-like (S. cerevisiae)""";7,618184053;8,0559879;7,890917605;7,971606064;8,347026107;8,275865702;8,189664109;8,185971145;0,076542447;0,023472941;0,043482356;0,0337015;-0,05870644;-0,049680713;-0,038747217;-0,038278814;7,8841743;8,249631;-0,3654567
ORF63;open reading frame 63;5,530469269;5,523158874;5,530900625;5,65274658;5,812203532;5,761019386;5,990819043;5,94660572;0,059069822;0,060313581;0,058996433;0,038266088;-0,045488401;-0,036281492;-0,077617428;-0,069664418;5,559319;5,8776617;-0,3183427
ORMDL2 | DNAJC14;"""ORM1-like 2 (S. cerevisiae) | DnaJ (Hsp40) homolog, subfamily C, member 14""";6,942779643;7,104206766;7,012233094;7,216048415;7,409020556;7,36242642;7,36282465;7,480395253;0,062251164;0,040447491;0,05287021;0,025341239;-0,048127368;-0,041535864;-0,0415922;-0,058224488;7,068817;7,4036665;-0,3348495
OSR1;odd-skipped related 1 (Drosophila);5,439633007;5,887258066;5,533198694;5,413150409;5,819149997;6,00622011;6,173528233;5,873229552;0,088538292;0,0135345;0,07286048;0,0929757;-0,045047722;-0,078643213;-0,108689692;-0,054759745;5,5683103;5,9680324;-0,3997221
P2RX5;"""purinergic receptor P2X, ligand-gated ion channel, 5""";5,93148319;5,844633754;5,973226478;5,879288955;6,279161002;6,117983872;6,156098781;6,216377607;0,042135779;0,056160934;0,035394733;0,050564529;-0,062974882;-0,035689829;-0,042142154;-0,052346524;5,9071584;6,192405;-0,2852466
P2RY14;"""purinergic receptor P2Y, G-protein coupled, 14""";6,407637107;6,550966089;6,507635637;6,546568242;6,357193937;6,357975066;6,318934903;6,214246288;-0,015137561;-0,037844626;-0,030979947;-0,037147892;0,022451644;0,022331529;0,028334751;0,044432763;6,5032015;6,3120875;0,191114
P4HA1;"""procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha 1 polypeptide""";7,176899807;8,052089251;7,438785426;7,86455871;8,722808935;8,452921366;8,633211304;8,437485416;0,161734398;0,059511819;0,131146023;0,081415483;-0,142763493;-0,107405885;-0,131025428;-0,105383642;7,6330833;8,561606;-0,9285227
P4HA2;"""procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide""";5,549978513;5,446953514;5,682482086;5,69743356;5,891062131;6,003067095;5,949643014;5,748236279;0,059007014;0,076474794;0,036541173;0,034006167;-0,053063797;-0,073085377;-0,063535492;-0,027532793;5,594212;5,898002;-0,30379
P4HTM;"""prolyl 4-hydroxylase, transmembrane (endoplasmic reticulum)""";5,839916125;5,572999653;5,93164294;5,791496876;5,311980831;5,56063168;5,5773678;5,418178127;-0,068204468;-0,019381614;-0,084982618;-0,059347892;0,081609915;0,03862059;0,035727077;0,063249431;5,7840137;5,4670396;0,3169741
PABPC6;"""poly(A) binding protein, cytoplasmic 6""";4,704237042;4,659020975;4,760579902;4,781889271;4,581518014;4,580184096;4,511840486;4,315916005;-0,045998616;-0,035944713;-0,058526589;-0,063264779;0,030660334;0,03094256;0,045402433;0,086855369;4,726432;4,4973645;0,2290675
PAN2;PAN2 polyA specific ribonuclease subunit homolog (S. cerevisiae);7,169326709;7,105000639;6,839806504;6,936671588;6,706757423;6,771130883;6,705401845;6,772473936;-0,063865481;-0,054320054;-0,01496756;-0,029341493;0,043627135;0,034447583;0,043820439;0,034256066;7,0127015;6,738941;0,2737605
PAPD7;PAP associated domain containing 7;7,673305316;8,021904084;7,512785827;7,71702674;8,097373287;7,940010792;8,077979547;8,227913024;0,051016933;0,007904569;0,070868909;0,045609759;-0,047355541;-0,027001474;-0,044847056;-0,064240216;7,7312555;8,085819;-0,3545635
PAPLN;"""papilin, proteoglycan-like sulfated glycoprotein""";6,238184933;5,971713016;6,085082303;6,083440582;5,59599727;5,972822815;5,854307636;5,826799088;-0,073239441;-0,027394668;-0,046899122;-0,046616675;0,081811388;0,01998203;0,039427945;0,043941534;6,0946054;5,812482;0,2821234
PAQR9;progestin and adipoQ receptor family member IX;6,050796426;6,293359047;6,500004406;6,527287997;6,696186978;6,901015128;7,328763931;6,94167259;0,131494963;0,096678578;0,067017601;0,063101433;-0,055704346;-0,087997047;-0,15543487;-0,094407003;6,342862;6,96691;-0,624048
PARL;"""presenilin associated, rhomboid-like""";9,096568204;9,294422125;9,135961145;9,140753038;9,07783545;8,985494625;8,953616603;8,965737589;-0,011216308;-0,033210659;-0,015595408;-0,016128097;0,009718694;0,019791954;0,023269458;0,021947206;9,166926;8,99567;0,171256
PARM1;prostate androgen-regulated mucin-like protein 1;7,422457143;7,471378239;7,012034622;7,53500135;7,845498361;7,961346666;8,302700314;8,109097604;0,078489195;0,072415557;0,129443856;0,064516638;-0,065932937;-0,08167273;-0,128050931;-0,101746992;7,3602176;8,054661;-0,6944434
PARP3;"""poly (ADP-ribose) polymerase family, member 3""";6,527284322;6,606167155;6,529276661;6,881833528;7,174648918;7,00776747;7,274525231;7,071398354;0,084799982;0,073739705;0,084520633;0,035088123;-0,081147865;-0,056000499;-0,096198227;-0,065589037;6,6361403;7,132085;-0,4959447
PARP6;"""poly (ADP-ribose) polymerase family, member 6""";7,583315714;7,752654508;7,682880911;7,738249886;7,937695508;8,016118519;8,325156099;8,171030439;0,065230613;0,0443568;0,052957552;0,046132408;-0,032307403;-0,042506416;-0,082697146;-0,062652908;7,689275;8,112499;-0,423224
PATL1;protein associated with topoisomerase II homolog 1 (yeast);7,965014116;8,193089747;7,873413017;7,913904453;8,185422297;8,291704151;8,342501773;8,204101803;0,035237554;0,00761189;0,046332738;0,041428213;-0,024925888;-0,038233818;-0,044594369;-0,027264815;7,9863553;8,255933;-0,2695777
PATL2;protein associated with topoisomerase II homolog 2 (yeast);5,764752754;5,403918412;5,921926386;5,64613241;5,186585522;5,331059281;5,159869547;5,112138352;-0,10915802;-0,039732266;-0,139398761;-0,086335062;0,08754056;0,062123753;0,092240617;0,100637814;5,684182;5,1974134;0,4867686
PCBD1;pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 1;4,837777961;5,134555113;4,94627349;5,234481266;5,271087467;5,205288516;5,392910455;5,455058021;0,092534249;0,036865075;0,072182762;0,018121023;-0,046209305;-0,033149481;-0,070388821;-0,082723916;5,0382724;5,331086;-0,2928136
PCBP1;poly(rC) binding protein 1;9,668277101;9,762477597;9,533404955;9,958050297;10,16059954;9,98966737;10,05093948;10,02524912;0,038615075;0,029248055;0,052026362;0,009800884;-0,044195488;-0,026628946;-0,032925824;-0,03028565;9,730553;10,056614;-0,326061
PCDH19;protocadherin 19;5,091441862;5,093491658;5,005088613;5,073243039;5,431540338;5,458584759;5,255479582;5,174541259;0,044764184;0,044379609;0,060965433;0,048178574;-0,072194556;-0,077533167;-0,037439888;-0,021462536;5,065816;5,3300366;-0,2642206
PCK2;phosphoenolpyruvate carboxykinase 2 (mitochondrial);6,719504075;6,639418284;6,767003946;6,872680699;6,353963542;6,595019894;6,505868498;6,494475708;-0,03578853;-0,02344358;-0,043110472;-0,059400182;0,058623535;0,022909641;0,036117937;0,037805844;6,749652;6,487332;0,26232
PCX;pyruvate carboxylase;7,895877755;8,834964161;8,704041953;8,610487968;8,939900539;9,241036745;9,812376279;9,39626071;0,155285569;0,054820509;0,068826789;0,078835354;-0,050351342;-0,085731916;-0,152858753;-0,103969222;8,511343;9,347393;-0,83605
PDC;phosducin;4,119509693;3,807116823;4,19773684;3,712714874;3,581264836;3,40361209;3,682015606;3,46137833;-0,166316808;-0,077872046;-0,188464501;-0,051144938;0,095473335;0,140343417;0,070026527;0,125753291;3,9592695;3,5320675;0,427202
PDCD1LG2;programmed cell death 1 ligand 2;5,208053461;5,234686233;4,954247116;5,547893838;5,933406187;5,715162676;5,907981839;5,991248119;0,115322212;0,110798176;0,158435601;0,057594457;-0,133146848;-0,091467256;-0,12829137;-0,144193353;5,23622;5,8869495;-0,6507295
PDCD4;programmed cell death 4;10,54270803;10,24982948;10,03864285;10,45900634;10,13443944;10,06018649;9,876388119;9,827503067;-0,056952396;-0,027590047;-0,006417668;-0,048560938;0,018222979;0,025416258;0,043221782;0,047957537;10,322547;9,974629;0,347918
PDCL2;phosducin-like 2;3,276775444;3,464024691;3,378917506;3,342351727;3,167814106;3,316926813;3,171046403;3,16395022;-0,022415761;-0,080841059;-0,054286012;-0,042876799;0,058743804;0,014437776;0,057783388;0,059891885;3,3655174;3,2049344;0,160583
PDE10A;phosphodiesterase 10A;5,552230255;5,479654423;5,556115204;5,447146574;5,485035353;5,305318708;5,240807745;5,351857623;-0,038624152;-0,025047804;-0,039350888;-0,018966745;0,004311593;0,036935226;0,048645783;0,028487102;5,508787;5,345755;0,163032
PDE5A;"""phosphodiesterase 5A, cGMP-specific""";7,009752868;7,238997338;6,908241436;6,721491352;7,28077011;7,159929511;7,53924152;7,27970795;0,041717403;0,010378069;0,055594731;0,081124783;-0,044643665;-0,027305476;-0,081729099;-0,044491266;6,9696207;7,314912;-0,3452913
PDGFRL | GM9868;platelet-derived growth factor receptor-like | predicted gene 9868;5,574969896;5,388666419;5,661759413;5,371816557;5,21157245;5,367427557;5,323572679;5,092565239;-0,06214494;-0,026650345;-0,078680105;-0,023440105;0,052321328;0,023980446;0,03195507;0,073961744;5,4993033;5,2487845;0,2505188
PDIA3;protein disulfide isomerase associated 3;10,41082859;10,70814308;10,37163356;10,63300039;10,94119163;10,86614526;11,14076655;10,87565355;0,049754787;0,022617497;0,053332301;0,029476124;-0,03896054;-0,03183424;-0,0579119;-0,032737134;10,530902;10,955939;-0,425037
PDIA4 | MIR704;protein disulfide isomerase associated 4 | microRNA 704;8,343827435;9,058732871;8,660294781;8,91690706;9,430638818;9,298412737;9,344623998;9,176547264;0,104023822;0,027255907;0,070040952;0,042485434;-0,0784108;-0,063290506;-0,068574848;-0,049354966;8,744941;9,312555;-0,567614
PDIA6;protein disulfide isomerase associated 6;8,593287639;9,005284962;8,771209647;9,262842406;9,518701469;9,504626894;9,595234723;9,295961228;0,093404234;0,049938328;0,074633381;0,022765901;-0,068537926;-0,066957961;-0,077129296;-0,043533844;8,908155;9,478632;-0,570477
PDK1;"""pyruvate dehydrogenase kinase, isoenzyme 1""";9,059718841;8,913640907;8,881076983;8,902542481;8,711570927;8,722766265;8,709132438;8,792162771;-0,037304011;-0,020578633;-0,016850185;-0,019307905;0,02546905;0,024216669;0,025741834;0,01645354;8,939245;8,733909;0,205336
PDPN;podoplanin;6,592448953;6,874738193;6,693303141;6,741153439;7,121186379;7,387940877;7,670134861;6,975575185;0,09552584;0,056796177;0,081688795;0,075123806;-0,058847698;-0,098511368;-0,140470732;-0,0371968;6,7254114;7,288709;-0,5632976
PDXP;"""pyridoxal (pyridoxine, vitamin B6) phosphatase""";5,578864354;5,522703094;5,324087426;5,575075135;5,747297944;5,593909852;5,898929775;5,985594495;0,039192454;0,048864702;0,083070845;0,039845044;-0,044928571;-0,017040753;-0,07249708;-0,088253778;5,5001826;5,8064327;-0,3062501
PER3;period homolog 3 (Drosophila);5,922357766;6,002187856;6,202618341;5,886104797;5,495487192;5,481081773;5,568106048;5,637042301;-0,067970939;-0,082366594;-0,118509958;-0,061433489;0,084591536;0,086991113;0,072495081;0,061012054;6,003317;5,5454297;0,4578873
PEX5L;peroxisomal biogenesis factor 5-like;5,103523172;5,139978106;5,257737156;4,982010417;5,054253941;4,815047004;4,824464483;4,885883342;-0,042617919;-0,050065434;-0,074122873;-0,017793622;0,012997637;0,05971033;0,05787127;0,045877302;5,1208124;4,8949122;0,2259002
PFKL;"""phosphofructokinase, liver, B-type""";7,464419014;7,98190451;8,102885288;8,216568396;8,255485971;8,491876768;8,674599042;8,462906655;0,118849273;0,05776177;0,043480377;0,030060451;-0,039544641;-0,069311367;-0,092320062;-0,065663402;7,9414444;8,471217;-0,5297726
PGD;phosphogluconate dehydrogenase;8,373939431;9,085815718;8,808127849;9,176233123;9,258363598;9,755601057;9,913888431;9,685291933;0,132529645;0,058785193;0,087551343;0,049418703;-0,044840684;-0,100955776;-0,118819093;-0,09302113;8,861029;9,653286;-0,792257
PHF17;PHD finger protein 17;7,391808981;7,646351667;7,454681815;7,445517083;7,936642275;7,726096147;7,808511306;7,852976688;0,056090467;0,023586208;0,048061814;0,04923212;-0,060397791;-0,032267173;-0,043278486;-0,049219411;7,4845896;7,8310566;-0,346467
PHF20;PHD finger protein 20;5,325453786;5,351495769;5,410066572;5,481372847;4,947075303;5,267497808;5,123201728;5,137647151;-0,04036025;-0,045447712;-0,056889879;-0,07082;0,082532298;0,023107834;0,049868492;0,047189493;5,3920975;5,1188555;0,273242
PHF7;PHD finger protein 7;6,398999836;6,251267358;6,181559226;6,4702648;6,053662291;5,96784062;6,041628971;6,209327616;-0,054528439;-0,030182743;-0,018695135;-0,066272607;0,042978286;0,056545809;0,04488063;0,0183692;6,3255224;6,068115;0,2574074
PHLDA3;"""pleckstrin homology-like domain, family A, member 3""";6,899079427;7,449091609;7,618876307;7,846116925;8,034775048;8,147070606;8,553434853;8,319863747;0,16514302;0,098586095;0,078040464;0,050542097;-0,078017029;-0,093083601;-0,14760505;-0,116267069;7,4532914;8,263786;-0,8104946
PHYHIPL | FAM13C;"""phytanoyl-CoA hydroxylase interacting protein-like | family with sequence similarity 13, member C""";4,687340334;4,341831554;4,536881834;4,494820508;4,246439805;4,141600811;4,311828627;4,271063048;-0,104792674;-0,023357245;-0,069330037;-0,059416303;0,059527326;0,082746355;0,045045453;0,054073937;4,5152187;4,242733;0,2724857
PIK3R3;"""phosphatidylinositol 3 kinase, regulatory subunit, polypeptide 3 (p55)""";6,453389816;6,757533859;6,802136498;6,658003383;7,012939621;7,066818862;6,989880233;6,992407538;0,08012548;0,036772395;0,030414677;0,050959598;-0,051767507;-0,05984806;-0,048309169;-0,048688202;6,667766;7,015511;-0,347745
PIP;prolactin induced protein;3,284242794;3,106856877;3,441478933;3,328155921;3,023453943;3,220025669;2,972726898;3,024216387;-0,073244851;-0,015277601;-0,124627434;-0,08759505;0,081068292;0,021323379;0,096485987;0,080836559;3,2901835;3,0601058;0,2300777
PITX2;paired-like homeodomain transcription factor 2;4,7804662;4,853651989;4,878849245;4,84823853;4,675181449;4,720102593;4,701941454;4,748290312;-0,014663902;-0,030197738;-0,035545908;-0,02904872;0,034113588;0,024832938;0,028585006;0,019009392;4,8403015;4,711379;0,1289225
PKD2L2 | FAM13B;"""polycystic kidney disease 2-like 2 | family with sequence similarity 13, member B""";8,262797252;8,367715313;8,192243811;8,009688887;8,536658948;8,365089157;8,427860747;8,443489658;0,021375267;0,008949038;0,029731438;0,051352779;-0,04002723;-0,019124761;-0,026772268;-0,028676349;8,208111;8,4432745;-0,2351635
PKIB;"""protein kinase inhibitor beta, cAMP dependent, testis specific""";5,14558925;5,136860637;5,102802931;5,169558559;4,974191685;5,074722065;5,023849556;4,948856216;-0,028006575;-0,026262737;-0,019458552;-0,03279526;0,032014058;0,012450679;0,022350554;0,036944382;5,1387024;5,005405;0,1332974
PKM2;"""pyruvate kinase, muscle""";9,178495329;9,166573226;9,129735533;9,303679042;9,36952736;9,368894002;9,609977426;9,546388878;0,031160237;0,032418679;0,036307096;0,017946419;-0,019022683;-0,018953799;-0,04517385;-0,038258007;9,194621;9,473698;-0,279077
PLCB1;"""phospholipase C, beta 1""";4,999121206;5,109258215;4,884287511;4,941407054;5,150673204;5,136466868;5,356413768;5,149550283;0,038311701;0,017124482;0,060402427;0,049414257;-0,033541483;-0,030690819;-0,07482568;-0,033316156;4,9835186;5,198276;-0,2147574
PLCXD3;"""phosphatidylinositol-specific phospholipase C, X domain containing 3""";4,40651901;4,212874751;4,326403527;4,31679811;4,14526687;4,149909064;4,122211019;4,092025772;-0,067638026;-0,020720726;-0,048227163;-0,045899905;0,039480071;0,038404406;0,044822454;0,051816825;4,315649;4,127353;0,188296
PLEKHJ1;"""pleckstrin homology domain containing, family J member 1""";7,492904942;7,877481659;7,604856273;7,854027279;7,950995158;8,064576658;8,274806843;8,367918877;0,082266383;0,035163293;0,068554545;0,038035993;-0,031616417;-0,046353256;-0,073629956;-0,085710948;7,7073174;8,164575;-0,4572576
