Name,Description,FLT1,FLT2,FLT3,FLT4,AEM1,AEM2,AEM3,AEM4,Flight Mean,AEM Mean,F vs AEM,cluster
PRMT7,protein arginine N-methyltransferase 7,6.951753673,7.182592536,7.098621901,7.133424383,7.16770613,7.265672134,7.338648428,7.486248257,7.091598,7.3145685,-0.2229705,E
SYCE2,synaptonemal complex central element protein 2,6.899471245,6.747971283,6.796767728,6.622820182,7.066547828,7.018012925,6.911560561,6.962507066,6.7667575,6.989657,-0.2228995,F
GM11829,SMT3 suppressor of mif two 3 homolog 2 pseudogene,2.607776623,2.323073523,2.62445128,2.48209091,2.782337732,2.595379625,2.721773659,2.824143338,2.5093482,2.7309086,-0.2215604,E
SNRNP48,small nuclear ribonucleoprotein 48 (U11/U12),6.425637848,6.449535453,6.642193578,6.525032985,6.858584629,6.804594147,6.601140918,6.662483064,6.5106,6.731701,-0.221101,H
TTL,tubulin tyrosine ligase,6.872807669,6.96933432,6.78297345,6.84345032,7.086483362,7.122980029,7.100314251,7.042744691,6.8671412,7.08813,-0.2209888,H
NT5DC3,5'-nucleotidase domain containing 3,6.313417199,6.438389502,6.320289837,6.23047325,6.458376087,6.539336946,6.649019405,6.532708147,6.325642,6.54486,-0.219218,H
ARC,activity regulated cytoskeletal-associated protein,6.895459005,6.781748742,6.766094778,6.869553253,7.019450495,7.124146133,6.97313978,7.068595673,6.8282137,7.0463333,-0.2181196,A
ODF2L,outer dense fiber of sperm tails 2-like,5.753847785,5.634463699,5.580533463,5.473388205,5.79533617,5.722685088,5.820704206,5.973066834,5.6105585,5.8279476,-0.2173891,F
CD8A,"""CD8 antigen, alpha chain""",11.69569999,11.76244812,11.55134132,11.72321817,11.79835911,11.87398523,11.93320681,11.99525478,11.683177,11.900202,-0.217025,E
DNMT3A,DNA methyltransferase 3A,8.075314656,8.22485335,7.896540855,8.139932803,8.300142119,8.256343548,8.388714506,8.258999945,8.08416,8.30105,-0.21689,J
LONRF2,LON peptidase N-terminal domain and ring finger 2,4.528949918,4.258097825,4.36766775,4.542342579,4.639188384,4.554281911,4.708950454,4.660603893,4.4242644,4.640756,-0.2164916,C
D1ERTD448E,"""DNA segment, Chr 1, ERATO Doi 448, expressed""",6.874893194,6.987524999,6.779724021,6.846163856,7.158506793,7.085567801,7.001735962,7.108269152,6.872077,7.08852,-0.216443,H
CLIP2,CAP-GLY domain containing linker protein 2,6.405176056,6.254990605,6.415131773,6.462892739,6.546260772,6.618698741,6.660911992,6.574966932,6.3845477,6.600209,-0.2156613,I
GM4840,predicted gene 4840,6.050672459,6.167679804,6.064920256,6.061795201,6.274599918,6.273770988,6.220591755,6.437657248,6.0862665,6.301655,-0.2153885,H
DIXDC1,DIX domain containing 1,5.141559362,4.992755818,5.099561608,4.935992274,5.205536644,5.27101188,5.417953599,5.135662685,5.042467,5.257541,-0.215074,J
TEAD4,TEA domain family member 4,5.610913783,5.516210327,5.445689397,5.682077047,5.792651718,5.629039978,5.850509601,5.842631751,5.563723,5.7787085,-0.2149855,D
PLCB1,"""phospholipase C, beta 1""",4.999121206,5.109258215,4.884287511,4.941407054,5.150673204,5.136466868,5.356413768,5.149550283,4.9835186,5.198276,-0.2147574,G
DLG5,"""discs, large homolog 5 (Drosophila)""",5.876908072,6.101350761,6.044400775,6.024781339,6.270104237,6.240522383,6.220013608,6.174988702,6.01186,6.226407,-0.214547,A
SYTL2,synaptotagmin-like 2,6.032644851,6.072907339,5.91998593,6.062333929,6.378519668,6.189143084,6.169865011,6.206605501,6.0219684000000004,6.2360334,-0.214065,I
HELQ,"""helicase, POLQ-like""",6.828614596,6.889683924,6.75590475,6.702855057,6.936292174,6.941959193,6.989041156,7.165298995,6.794265,7.008148,-0.213883,I
C330019G07RIK,RIKEN cDNA C330019G07 gene,8.796113597,8.869784429,8.591693254,8.749503385,9.006462533,8.904393168,8.946170831,9.003925971,8.751774,8.965238,-0.213464,H
IGDCC4,"""immunoglobulin superfamily, DCC subclass, member 4""",5.83772582,5.881435696,5.844175075,5.650370633,5.897664754,6.080000588,5.9998397,6.086841185,5.8034267,6.0160866,-0.2126599,D
CNIH,cornichon homolog (Drosophila),8.381253887,8.600323304,8.401397256,8.463474982,8.764033525,8.701136676,8.585819787,8.643561758,8.461613,8.673638,-0.212025,F
UBXN11,UBX domain protein 11,6.062893815,5.81150689,5.927363967,6.04723897,6.131444496,6.222225769,6.115395537,6.227593089,5.962251,6.174165,-0.211914,E
SRPK1,serine/arginine-rich protein specific kinase 1,8.957553846,9.182820335,9.096014782,8.924679792,9.27889105,9.235541497,9.202013111,9.289745447,9.040267,9.251547,-0.21128,C
ALG12,"""asparagine-linked glycosylation 12 homolog (yeast, alpha-1,6-mannosyltransferase)""",6.278750098,6.535312636,6.347804445,6.39120707,6.51831216,6.523638569,6.769400705,6.585973818,6.3882685,6.5993314,-0.2110629,I
AA408296,expressed sequence AA408296,7.963528345,7.919499333,7.733121538,7.856938559,8.13506584,8.015162203,8.113355207,8.050323718,7.868272,8.078477,-0.210205,F
NBN,nibrin,6.645403713,6.71755557,6.691630503,6.692320952,6.971275547,6.895234421,6.892722461,6.828099275,6.6867275,6.8968334,-0.2101059,E
HEBP2,heme binding protein 2,6.285683898,6.333760642,6.454339909,6.270882325,6.646034317,6.538432094,6.548757501,6.444268438,6.3361664,6.5443726,-0.2082062,A
MESP1,mesoderm posterior 1,4.563158589,4.641683421,4.621159779,4.596117561,4.765454336,4.796596831,4.812918163,4.879145769,4.60553,4.813529,-0.207999,B
DCLK1,doublecortin-like kinase 1,5.62424884,5.724329716,5.622593783,5.67247388,5.891716197,5.853810759,5.794110612,5.93558401,5.6609116,5.868806,-0.2078944,G
RFX3,"""regulatory factor X, 3 (influences HLA class II expression)""",6.976177986,7.002804587,6.99690561,6.8115497,7.109685271,7.058784734,7.168917689,7.281066577,6.94686,7.1546135,-0.2077535,C
CLK2,CDC-like kinase 2,8.567751524,8.509541005,8.292796743,8.533363854,8.673626919,8.607169448,8.76438564,8.688592538,8.475863,8.683443,-0.20758,H
RRP8,"""ribosomal RNA processing 8, methyltransferase, homolog (yeast)""",7.680079244,7.808487937,7.694977155,7.907580579,8.138008675,7.928285131,7.916184428,7.937996359,7.7727814,7.9801188,-0.2073374,H
4921506J03RIK,RIKEN cDNA 4921506J03 gene,7.063535008,7.189132298,7.060264488,7.090711543,7.299985041,7.303280701,7.394190109,7.234080181,7.1009107,7.307884,-0.2069733,A
ATG16L1,autophagy-related 16-like 1 (yeast),7.238736098,7.364880086,7.322942367,7.42886798,7.469083208,7.536437415,7.467423369,7.710036112,7.3388567,7.545745,-0.2068883,I
GM5899,predicted pseudogene 5899,2.722743856,2.661543242,2.478639053,2.650093745,2.74479558,2.875659777,2.922446329,2.789828846,2.628255,2.8331828,-0.2049278,F
RARB,"""retinoic acid receptor, beta""",5.21028686,5.390765661,5.374114549,5.151626025,5.420165739,5.416231272,5.625306121,5.483101448,5.2816987,5.4862013,-0.2045026,G
MDM2,transformed mouse 3T3 cell double minute 2,8.236078312,8.471536964,8.318320533,8.357569644,8.488027882,8.548671177,8.600664635,8.55897374,8.345877,8.549084,-0.203207,E
FAM174B,"""family with sequence similarity 174, member B""",6.253647442,6.007788867,6.03850447,6.085402512,6.213492041,6.290978837,6.441271529,6.247148123,6.0963364,6.2982225,-0.2018861,B
KDM6B,KDM1 lysine (K)-specific demethylase 6B,6.888601846,6.884779597,6.734349726,6.898377123,7.060706938,6.955138795,7.040106865,7.157399927,6.8515267,7.0533385,-0.2018118,C
ZFP507 | E130304I02RIK,zinc finger protein 507 | RIKEN cDNA E130304I02 gene,7.421554202,7.481309221,7.1975318,7.346309469,7.527501087,7.617150249,7.489642861,7.616522889,7.361676,7.562704,-0.201028,D
CCL3,chemokine (C-C motif) ligand 3,5.278690299,5.420108182,5.291265786,5.108272582,5.442694683,5.553239814,5.481954364,5.423804152,5.2745843,5.475424,-0.2008397,A
ZFP110,zinc finger protein 110,7.776978825,7.881851939,7.741880533,8.009465229,8.079055813,8.019855249,7.97015125,8.143777344,7.852544,8.05321,-0.200666,E
GM6032 | LOC677499,"""predicted gene 6032 | similar to RNA binding motif, single stranded interacting protein 2""",5.737574147,5.888352804,5.995950257,5.865476627,6.03303426,6.011325191,6.23543325,6.009623533,5.8718386,6.0723543,-0.2005157,G
6030458C11RIK,RIKEN cDNA 6030458C11 gene,6.658345102,6.690001003,6.732976882,6.862538933,6.902722414,6.847187872,6.984069019,7.011590615,6.7359657,6.9363923,-0.2004266,G
KLHDC5,kelch domain containing 5,6.853113896,6.952557433,6.677933932,6.789933162,7.017345882,7.056112003,6.89779341,7.101043604,6.818385,7.0180736,-0.1996886,B
CAPZA1,"""capping protein (actin filament) muscle Z-line, alpha 1""",10.69875482,10.93124674,10.8221824,10.81106942,11.0033921,11.18593082,10.92603544,10.94628789,10.815813,11.015412,-0.199599,E
EIF5,eukaryotic translation initiation factor 5,9.742852232,9.838267547,9.682562356,9.677487971,9.982478303,9.928020254,10.02281505,9.805942506,9.735292,9.934814,-0.199522,A
MARS2,methionine-tRNA synthetase 2 (mitochondrial),6.812819604,6.816112987,6.691338894,6.876467602,6.874029116,6.988782538,6.980670724,7.146877446,6.799185,6.99759,-0.198405,B
SYNC | RBBP4,syncoilin | retinoblastoma binding protein 4,8.266096383,8.069408606,8.259490928,8.251992623,8.391602094,8.352752674,8.482742517,8.41275933,8.211747,8.409964,-0.198217,F
VPS37A,vacuolar protein sorting 37A (yeast),6.947821651,7.129873524,7.087334638,6.89968571,7.12602193,7.295039982,7.239592861,7.192881181,7.016179,7.213384,-0.197205,A
EIF4A1,eukaryotic translation initiation factor 4A1,11.26170802,11.30301912,11.19035519,11.31246781,11.60518452,11.47827563,11.37631074,11.3941256,11.266888,11.463474,-0.196586,B
HSPA1A | HSPA1B,heat shock protein 1A | heat shock protein 1B,6.559834015,6.804342133,6.691691999,6.753773469,6.899733253,6.904743578,6.989537741,6.801074771,6.7024107,6.8987722,-0.1963615,I
HPS3,Hermansky-Pudlak syndrome 3 homolog (human),7.261619361,7.37710497,7.177136565,7.29704491,7.505981974,7.50036414,7.481697213,7.40738188,7.2782264,7.473856,-0.1956296,F
2310008H04RIK,RIKEN cDNA 2310008H04 gene,7.102546046,7.236263465,6.977206044,7.141215896,7.289664452,7.379864047,7.222680953,7.345791865,7.1143084,7.3095007,-0.1951923,A
9930111J21RIK2 | 9930111J21RIK1 | GM5431,RIKEN cDNA 9930111J21 gene 2 | RIKEN cDNA 9930111J21 gene 1 | predicted gene 5431,7.049994405,7.292576693,7.19695181,7.097964912,7.416638443,7.285187567,7.34303521,7.368924209,7.1593723,7.353446,-0.1940737,A
MINK1,misshapen-like kinase 1 (zebrafish),7.839075534,7.739386086,7.662337493,7.805990429,7.930064051,7.816169362,8.062064695,8.012589784,7.7616973,7.955222,-0.1935247,C
OAS1B,2'-5' oligoadenylate synthetase 1B,5.566539806,5.630427556,5.567107119,5.798388606,5.84695161,5.801041246,5.723674748,5.963150404,5.6406155,5.8337045,-0.193089,J
U2AF1L4 | TMEM149,U2 small nuclear RNA auxiliary factor 1-like 4 | transmembrane protein 149,7.289185212,7.088366442,7.287130194,7.298718133,7.435597014,7.417988821,7.343156517,7.533377796,7.24085,7.4325304,-0.1916804,A
NACC2,"""nucleus accumbens associated 2, BEN and BTB (POZ) domain containing""",6.514777166,6.378571773,6.275893872,6.280996341,6.491336763,6.540865401,6.543175441,6.6408516970000004,6.36256,6.554057,-0.191497,F
CCDC101,coiled-coil domain containing 101,6.436433536,6.618124215,6.492532793,6.64252568,6.621908308,6.709661947,6.759773314,6.862945308,6.5474043,6.738572,-0.1911677,A
WDR43,WD repeat domain 43,9.006469856,9.108954281,8.876938139,8.966831056,9.274214345,9.204708171,9.034229963,9.20759498,8.989799,9.180187,-0.190388,I
MRPL55,mitochondrial ribosomal protein L55,7.345335091,7.298186686,7.308086651,7.384346614,7.615035369,7.510640141,7.48602518,7.485380617,7.3339887,7.52427,-0.1902813,G
TNFRSF11A,"""tumor necrosis factor receptor superfamily, member 11a""",6.019698401,6.051817039,6.038984996,6.216309168,6.251152968,6.327666047,6.332146398,6.170891372,6.081702,6.270464,-0.188762,H
SDR16C6,"""short chain dehydrogenase/reductase family 16C, member 6""",3.681424258,3.816374704,3.764192056,3.639509984,3.857709163,3.932470266,3.966286656,3.891889033,3.7253754,3.9120889,-0.1867135,I
AARS2,"""alanyl-tRNA synthetase 2, mitochondrial (putative)""",6.408924476,6.428157721,6.270293655,6.551432172,6.567569908,6.500937364,6.681633786,6.653159543,6.414702,6.6008253,-0.1861233,F
0610009O20RIK,RIKEN cDNA 0610009O20 gene,6.754082893,6.904038352,6.711155046,6.758615118,6.933893369,6.856806138,7.029409804,7.051784717,6.781973,6.967973,-0.186,C
DACT2,"""dapper homolog 2, antagonist of beta-catenin (xenopus)""",7.100545584,7.29759519,7.070735363,7.28188912,7.279838132,7.353945167,7.457752444,7.398927053,7.187691,7.372616,-0.184925,D
FAM84B,"""family with sequence similarity 84, member B""",5.820510392,6.046283153,5.995138269,5.951248366,6.060582738,6.076405618,6.288627872,6.127076662,5.9532948,6.138173,-0.1848782,E
EIF4G1,"""eukaryotic translation initiation factor 4, gamma 1""",9.673581454,9.759561824,9.683187696,9.587124207,9.83822059,9.925998386,9.905977311,9.770705378,9.675863,9.860226,-0.184363,B
MYO19,myosin XIX,5.824515158,5.787444819,5.650789195,5.69466067,5.883038096,5.878699045,5.916806144,6.015863225,5.739352,5.9236016,-0.1842496,E
NEBL,nebulette,6.29726396,6.369320699,6.264734978,6.270013136,6.412507582,6.449886267,6.526832971,6.5434383800000004,6.3003335,6.483166,-0.1828325,F
FXYD3 | LGI4,"""FXYD domain-containing ion transport regulator 3 | leucine-rich repeat LGI family, member 4""",6.834782176,6.828093692,6.749205829,6.926274855,6.930316068,6.903466258,7.100827585,7.131662637,6.8345895,7.016568,-0.1819785,E
TNIK,TRAF2 and NCK interacting kinase,7.770402557,7.906308542,7.887720049,7.997650269,8.128657857,7.963902931,8.084063985,8.11066218,7.89052,8.071821,-0.181301,E
SEH1L,SEH1-like (S. cerevisiae,8.050128137,8.164647577,7.979835829,8.001048823,8.349533529,8.130105671,8.244793991,8.195109746,8.048915,8.229886,-0.180971,I
ZFAT,zinc finger and AT hook domain containing,5.702148484,5.853023075,5.744290911,5.692108727,5.947597743,5.946119068,5.959609449,5.861569155,5.747893,5.928724,-0.180831,F
PRF1,perforin 1 (pore forming protein),6.286320792,6.365693716,6.240788106,6.476936727,6.474715647,6.460940519,6.635250711,6.52078079,6.3424344,6.5229216,-0.1804872,H
ZFP275,zinc finger protein 275,6.009915837,6.054551535,6.027073785,6.03620891,6.159466434,6.288362337,6.136668359,6.264936528,6.0319376,6.212358,-0.1804204,H
HNRNPAB,heterogeneous nuclear ribonucleoprotein A/B,11.12999927,11.17017951,10.9460388,11.05902003,11.34903793,11.29253142,11.18169724,11.18124006,11.076309,11.251126,-0.174817,C
QTRTD1,queuine tRNA-ribosyltransferase domain containing 1,6.692533655,6.799249954,6.865527899,6.697487074,6.840574896,7.045373729,6.930155392,6.935466117,6.7636995,6.9378924,-0.1741929,A
CAB39,calcium binding protein 39,7.867063871,8.051264078,7.826695339,7.969067667,8.208296568,8.044548836,8.079529725,8.077786212,7.928522,8.10254,-0.174018,F
GM6560,predicted gene 6560,9.71696574,9.618419318,9.577609166,9.748167908,9.804530878,9.83518054,9.920977474,9.795723081,9.665291,9.839103,-0.173812,H
BNIP2,BCL2/adenovirus E1B interacting protein 2,9.439122168,9.54289919,9.525004682,9.65058133,9.773102732,9.719329164,9.662458644,9.69693207,9.539402,9.712955,-0.173553,E
D2WSU81E | ENDOG,"""DNA segment, Chr 2, Wayne State University 81, expressed | endonuclease G""",7.404772867,7.342897926,7.272347562,7.489622222,7.488266031,7.564516287,7.571656127,7.576680655,7.3774104,7.55028,-0.1728696,I
POU4F1,"""POU domain, class 4, transcription factor 1""",3.892598209,3.809755735,3.852814846,3.884619854,3.977585298,4.028202993,4.125440367,3.997163491,3.8599472,4.0320983,-0.1721511,H
RHBDL1,"""rhomboid, veinlet-like 1 (Drosophila)""",6.43329073,6.327181654,6.313458902,6.42081771,6.489017979,6.496421743,6.590506781,6.603175444,6.3736877,6.5447807,-0.171093,G
DDX17,DEAD (Asp-Glu-Ala-Asp) box polypeptide 17,10.06962431,9.843412446,10.04958202,9.94721862,10.17071202,10.21610823,10.04449415,10.14188631,9.97746,10.143301,-0.165841,A
CDK17 | ELK3,"""cyclin-dependent kinase 17 | ELK3, member of ETS oncogene family""",9.109911001,9.182473806,9.058729358,9.230965364,9.325347931,9.326046525,9.303708259,9.279684616,9.14552,9.308697,-0.163177,C
ATP9B,"""ATPase, class II, type 9B""",7.839230531,7.752764331,7.703368497,7.842563619,7.88166439,8.076855781,7.9282441,7.901990995,7.784482,7.947189,-0.162707,B
KLHL20,kelch-like 20 (Drosophila),7.882711603,7.914901174,7.826268273,7.676449467,8.040924786,7.993543587,7.920735173,7.995415916,7.825083,7.9876547,-0.1625717,I
IVNS1ABP,influenza virus NS1A binding protein,8.45396938,8.428093852,8.49472716,8.381119054,8.610636342,8.569521911,8.642356972,8.580784538,8.439477,8.600825,-0.161348,H
CCDC19,coiled-coil domain containing 19,5.2609334,5.167037892,5.273057548,5.212074636,5.325647519,5.441025581,5.453459564,5.337229873,5.228276,5.3893404,-0.1610644,I
ABLIM1,actin-binding LIM protein 1,9.185867939,9.317390612,9.265279487,9.177863811,9.265523333,9.382160354,9.481649655,9.456217531,9.236601,9.396387,-0.159786,D
PPIA,peptidylprolyl isomerase A,12.18113128,12.18287154,12.15140302,12.06821543,12.31494559,12.24185569,12.28445954,12.38081966,12.145905,12.305519,-0.159614,F
CCR9,chemokine (C-C motif) receptor 9,10.85380958,10.95861247,10.98954771,10.86275586,11.00132941,11.10760567,11.14332307,11.05077574,10.916182,11.075758,-0.159576,D
ZBTB42,zinc finger and BTB domain containing 42,5.797057934,5.753079033,5.751179545,5.73040835,5.859165172,5.99400302,5.897417336,5.915552766,5.7579308,5.9165344,-0.1586036,J
CYP2C68,"""cytochrome P450, family 2, subfamily c, polypeptide 68""",2.451519964,2.514731706,2.547655235,2.445626294,2.62160509,2.583288989,2.751148321,2.636848967,2.4898832,2.648223,-0.1583398,G
GM7174,predicted gene 7174,5.896223014,5.937828505,5.859342211,6.050018185,6.10662093,6.054311072,6.023455051,6.1900965040000004,5.935853,6.093621,-0.157768,I
OLFR1135,olfactory receptor 1135,2.435899831,2.471672007,2.536087571,2.623236213,2.771640871,2.579951279,2.643288158,2.696586112,2.5167239,2.6728666,-0.1561427,C
ARTN,artemin,4.80787272,4.822982379,4.929345606,5.022612822,4.973215643,5.115570661,5.089080625,5.023229581,4.895704,5.050274,-0.15457,E
EDEM1,"""ER degradation enhancer, mannosidase alpha-like 1""",10.45806132,10.47382407,10.26537674,10.40712983,10.51094074,10.55403398,10.54447661,10.61139239,10.401098,10.555211,-0.154113,C
SNRPA,small nuclear ribonucleoprotein polypeptide A,9.0741035,9.06830544,8.96680737,8.977626363,9.211787362,9.201354122,9.117552231,9.170936607,9.02171,9.175407,-0.153697,J
TUSC1,tumor suppressor candidate 1,7.068648403,7.106140582,6.93393901,7.062473744,7.174831898,7.210094143,7.224973122,7.168641733,7.0428004,7.1946354,-0.151835,C
GTPBP4,GTP binding protein 4,6.992571863,7.06023335,7.005214242,6.982376758,7.220656601,7.209319906,7.094547331,7.120833785,7.010099,7.1613398,-0.1512408,C
SPR,sepiapterin reductase,6.342420478,6.349174647,6.450153174,6.320460159,6.481205439,6.534721619,6.603038209,6.444900976,6.365552,6.5159664,-0.1504144,D
OLFR1160,olfactory receptor 1160,2.173108718,2.190186442,2.117188015,2.051690233,2.224866862,2.229136521,2.406610932,2.271692716,2.1330435,2.2830768,-0.1500333,E
7120432I05RIK,RIKEN cDNA 7120432I05 gene,3.479111657,3.341965971,3.494510249,3.453159341,3.685280858,3.475257012,3.568780562,3.63921267,3.4421868,3.5921328,-0.149946,C
