Name,Description,x,y,sample,value
MRPL38,mitochondrial ribosomal protein L38,2,743,flight2,0.030615477
MRPL38,mitochondrial ribosomal protein L38,3,743,flight3,0.074665438
MRPL38,mitochondrial ribosomal protein L38,4,743,flight4,0.044500997
MRPL50,mitochondrial ribosomal protein L50,1,744,flight1,0.102949259
MRPL50,mitochondrial ribosomal protein L50,2,744,flight2,0.032116031
MRPL50,mitochondrial ribosomal protein L50,3,744,flight3,0.056519412
MRPL50,mitochondrial ribosomal protein L50,4,744,flight4,0.067454675
MRPL51,mitochondrial ribosomal protein L51,1,745,flight1,0.075386777
MRPL51,mitochondrial ribosomal protein L51,2,745,flight2,0.043087481
MRPL51,mitochondrial ribosomal protein L51,3,745,flight3,0.044904828
MRPL51,mitochondrial ribosomal protein L51,4,745,flight4,0.055046685
MRPL55,mitochondrial ribosomal protein L55,1,746,flight1,0.023781032
MRPL55,mitochondrial ribosomal protein L55,2,746,flight2,0.030047209
MRPL55,mitochondrial ribosomal protein L55,3,746,flight3,0.028731471
MRPL55,mitochondrial ribosomal protein L55,4,746,flight4,0.018596274
MRPS15,mitochondrial ribosomal protein S15,1,747,flight1,0.067807061
MRPS15,mitochondrial ribosomal protein S15,2,747,flight2,0.019067562
MRPS15,mitochondrial ribosomal protein S15,3,747,flight3,0.029254018
MRPS15,mitochondrial ribosomal protein S15,4,747,flight4,0.036244064
MRPS17,mitochondrial ribosomal protein S17,1,748,flight1,0.099974975
MRPS17,mitochondrial ribosomal protein S17,2,748,flight2,0.031522842
MRPS17,mitochondrial ribosomal protein S17,3,748,flight3,0.064024416
MRPS17,mitochondrial ribosomal protein S17,4,748,flight4,0.026729032
MRPS25,mitochondrial ribosomal protein S25,1,749,flight1,0.060835269
MRPS25,mitochondrial ribosomal protein S25,2,749,flight2,0.034034209
MRPS25,mitochondrial ribosomal protein S25,3,749,flight3,0.042524352
MRPS25,mitochondrial ribosomal protein S25,4,749,flight4,0.008320769
MRPS7,mitchondrial ribosomal protein S7,1,750,flight1,0.085818417
MRPS7,mitchondrial ribosomal protein S7,2,750,flight2,0.045644724
MRPS7,mitchondrial ribosomal protein S7,3,750,flight3,0.06998368
MRPS7,mitchondrial ribosomal protein S7,4,750,flight4,0.018600289
MS4A10,"""membrane-spanning 4-domains, subfamily A, member 10""",1,751,flight1,-0.099208616
MS4A10,"""membrane-spanning 4-domains, subfamily A, member 10""",2,751,flight2,-0.025428676
MS4A10,"""membrane-spanning 4-domains, subfamily A, member 10""",3,751,flight3,-0.080481994
MS4A10,"""membrane-spanning 4-domains, subfamily A, member 10""",4,751,flight4,-0.060560957
MT1,metallothionein 1,1,752,flight1,-0.035717259
MT1,metallothionein 1,2,752,flight2,-0.092895809
MT1,metallothionein 1,3,752,flight3,-0.090033746
MT1,metallothionein 1,4,752,flight4,-0.107723314
MT2,metallothionein 2,1,753,flight1,-0.053021579
MT2,metallothionein 2,2,753,flight2,-0.142991839
MT2,metallothionein 2,3,753,flight3,-0.101495348
MT2,metallothionein 2,4,753,flight4,-0.198660665
MTAP,methylthioadenosine phosphorylase,1,754,flight1,0.095548193
MTAP,methylthioadenosine phosphorylase,2,754,flight2,0.028957791
MTAP,methylthioadenosine phosphorylase,3,754,flight3,0.049576687
MTAP,methylthioadenosine phosphorylase,4,754,flight4,0.059363655
MTAP1B,microtubule-associated protein 1B,1,755,flight1,0.056287703
MTAP1B,microtubule-associated protein 1B,2,755,flight2,0.03479388
MTAP1B,microtubule-associated protein 1B,3,755,flight3,0.086850593
MTAP1B,microtubule-associated protein 1B,4,755,flight4,0.05332587
MTNR1A,melatonin receptor 1A,1,756,flight1,-0.028348212
MTNR1A,melatonin receptor 1A,2,756,flight2,-0.058592249
MTNR1A,melatonin receptor 1A,3,756,flight3,-0.065720319
MTNR1A,melatonin receptor 1A,4,756,flight4,-0.055650448
MXI1,Max interacting protein 1,1,757,flight1,-0.037400199
MXI1,Max interacting protein 1,2,757,flight2,-0.021591589
MXI1,Max interacting protein 1,3,757,flight3,-0.033044179
MXI1,Max interacting protein 1,4,757,flight4,-0.074674331
MYBBP1A,MYB binding protein (P160) 1a,1,758,flight1,0.075340006
MYBBP1A,MYB binding protein (P160) 1a,2,758,flight2,0.01769229
MYBBP1A,MYB binding protein (P160) 1a,3,758,flight3,0.101153347
MYBBP1A,MYB binding protein (P160) 1a,4,758,flight4,0.062302742
MYO19,myosin XIX,1,759,flight1,0.016727398
MYO19,myosin XIX,2,759,flight2,0.022985472
MYO19,myosin XIX,3,759,flight3,0.046055158
MYO19,myosin XIX,4,759,flight4,0.038648941
MYO5C,myosin VC,1,760,flight1,0.113422125
MYO5C,myosin VC,2,760,flight2,0.106378559
MYO5C,myosin VC,3,760,flight3,0.098530016
MYO5C,myosin VC,4,760,flight4,0.072469435
N4BP1,NEDD4 binding protein 1,1,761,flight1,0.05743064
N4BP1,NEDD4 binding protein 1,2,761,flight2,0.014286864
N4BP1,NEDD4 binding protein 1,3,761,flight3,0.068280845
N4BP1,NEDD4 binding protein 1,4,761,flight4,0.052251673
NACC2,"""nucleus accumbens associated 2, BEN and BTB (POZ) domain containing""",1,762,flight1,0.005993209
NACC2,"""nucleus accumbens associated 2, BEN and BTB (POZ) domain containing""",2,762,flight2,0.026775054
NACC2,"""nucleus accumbens associated 2, BEN and BTB (POZ) domain containing""",3,762,flight3,0.042441365
NACC2,"""nucleus accumbens associated 2, BEN and BTB (POZ) domain containing""",4,762,flight4,0.041662845
NADK,NAD kinase,1,763,flight1,0.084967441
NADK,NAD kinase,2,763,flight2,0.035633147
NADK,NAD kinase,3,763,flight3,0.052469884
NADK,NAD kinase,4,763,flight4,0.02562018
NAT8L,N-acetyltransferase 8-like,1,764,flight1,0.14686739
NAT8L,N-acetyltransferase 8-like,2,764,flight2,0.079333323
NAT8L,N-acetyltransferase 8-like,3,764,flight3,0.105286815
NAT8L,N-acetyltransferase 8-like,4,764,flight4,0.120810013
NAV3,neuron navigator 3,1,765,flight1,-0.028563012
NAV3,neuron navigator 3,2,765,flight2,-0.013023762
NAV3,neuron navigator 3,3,765,flight3,-0.020966742
NAV3,neuron navigator 3,4,765,flight4,-0.018509164
NBN,nibrin,1,766,flight1,0.036455816
NBN,nibrin,2,766,flight2,0.025994224
NBN,nibrin,3,766,flight3,0.029753205
NBN,nibrin,4,766,flight4,0.029653094
NCBP2,nuclear cap binding protein subunit 2,1,767,flight1,0.071521737
NCBP2,nuclear cap binding protein subunit 2,2,767,flight2,0.038520666
NCBP2,nuclear cap binding protein subunit 2,3,767,flight3,0.066527836
NCBP2,nuclear cap binding protein subunit 2,4,767,flight4,0.045323232
NCOA7,nuclear receptor coactivator 7,1,768,flight1,0.03740961
NCOA7,nuclear receptor coactivator 7,2,768,flight2,0.012689128
NCOA7,nuclear receptor coactivator 7,3,768,flight3,0.035191145
NCOA7,nuclear receptor coactivator 7,4,768,flight4,0.050916597
NDUFAF4,"""NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 4""",1,769,flight1,0.083656343
NDUFAF4,"""NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 4""",2,769,flight2,0.062196724
NDUFAF4,"""NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 4""",3,769,flight3,0.021909898
NDUFAF4,"""NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 4""",4,769,flight4,0.03801415
NEBL,nebulette,1,770,flight1,0.028674577
NEBL,nebulette,2,770,flight2,0.01756014
NEBL,nebulette,3,770,flight3,0.03369203
NEBL,nebulette,4,770,flight4,0.032877897
NECAB3,N-terminal EF-hand calcium binding protein 3,1,771,flight1,0.012415483
NECAB3,N-terminal EF-hand calcium binding protein 3,2,771,flight2,0.012137737
NECAB3,N-terminal EF-hand calcium binding protein 3,3,771,flight3,0.030286946
NECAB3,N-terminal EF-hand calcium binding protein 3,4,771,flight4,0.027402982
NEDD1,"""neural precursor cell expressed, developmentally down-regulated gene 1""",1,772,flight1,0.013215522
NEDD1,"""neural precursor cell expressed, developmentally down-regulated gene 1""",2,772,flight2,0.021658768
NEDD1,"""neural precursor cell expressed, developmentally down-regulated gene 1""",3,772,flight3,0.042855406
NEDD1,"""neural precursor cell expressed, developmentally down-regulated gene 1""",4,772,flight4,0.041547901
NEDD4L,"""neural precursor cell expressed, developmentally down-regulated gene 4-like""",1,773,flight1,0.077515204
NEDD4L,"""neural precursor cell expressed, developmentally down-regulated gene 4-like""",2,773,flight2,0.030120559
NEDD4L,"""neural precursor cell expressed, developmentally down-regulated gene 4-like""",3,773,flight3,0.077082391
NEDD4L,"""neural precursor cell expressed, developmentally down-regulated gene 4-like""",4,773,flight4,0.054264829
NELL1,NEL-like 1 (chicken),1,774,flight1,-0.084536874
NELL1,NEL-like 1 (chicken),2,774,flight2,-0.055275554
NELL1,NEL-like 1 (chicken),3,774,flight3,-0.065328931
NELL1,NEL-like 1 (chicken),4,774,flight4,-0.098623978
NENF,neuron derived neurotrophic factor,1,775,flight1,0.121057763
NENF,neuron derived neurotrophic factor,2,775,flight2,0.031587034
NENF,neuron derived neurotrophic factor,3,775,flight3,0.078529716
NENF,neuron derived neurotrophic factor,4,775,flight4,0.032652967
NETO2,neuropilin (NRP) and tolloid (TLL)-like 2,1,776,flight1,0.117833515
NETO2,neuropilin (NRP) and tolloid (TLL)-like 2,2,776,flight2,0.075084489
NETO2,neuropilin (NRP) and tolloid (TLL)-like 2,3,776,flight3,0.113228887
NETO2,neuropilin (NRP) and tolloid (TLL)-like 2,4,776,flight4,0.112808147
NEUROG3,neurogenin 3,1,777,flight1,-0.089831975
NEUROG3,neurogenin 3,2,777,flight2,-0.050594129
NEUROG3,neurogenin 3,3,777,flight3,-0.101747537
NEUROG3,neurogenin 3,4,777,flight4,-0.057099852
NFKBIL1,nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor-like 1,1,778,flight1,-0.065185202
NFKBIL1,nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor-like 1,2,778,flight2,-0.023605097
NFKBIL1,nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor-like 1,3,778,flight3,-0.021565933
NFKBIL1,nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor-like 1,4,778,flight4,-0.027288155
NFXL1,"""nuclear transcription factor, X-box binding-like 1""",1,779,flight1,-0.061457322
NFXL1,"""nuclear transcription factor, X-box binding-like 1""",2,779,flight2,-0.057976089
NFXL1,"""nuclear transcription factor, X-box binding-like 1""",3,779,flight3,-0.047993421
NFXL1,"""nuclear transcription factor, X-box binding-like 1""",4,779,flight4,-0.062363657
NFYA,nuclear transcription factor-Y alpha,1,780,flight1,0.086294874
NFYA,nuclear transcription factor-Y alpha,2,780,flight2,0.021397509
NFYA,nuclear transcription factor-Y alpha,3,780,flight3,0.072775862
NFYA,nuclear transcription factor-Y alpha,4,780,flight4,0.05997898
NG23 | D17H6S56E-3,"""Ng23 protein | DNA segment, Chr 17, human D6S56E 3""",1,781,flight1,-0.092755182
NG23 | D17H6S56E-3,"""Ng23 protein | DNA segment, Chr 17, human D6S56E 3""",2,781,flight2,-0.033521873
NG23 | D17H6S56E-3,"""Ng23 protein | DNA segment, Chr 17, human D6S56E 3""",3,781,flight3,-0.0428745
NG23 | D17H6S56E-3,"""Ng23 protein | DNA segment, Chr 17, human D6S56E 3""",4,781,flight4,-0.07960418
NHS,Nance-Horan syndrome (human),1,782,flight1,-0.035055063
NHS,Nance-Horan syndrome (human),2,782,flight2,-0.025875092
NHS,Nance-Horan syndrome (human),3,782,flight3,-0.04636759
NHS,Nance-Horan syndrome (human),4,782,flight4,-0.013593694
NIF3L1 | PPIL3,Ngg1 interacting factor 3-like 1 (S. pombe) | peptidylprolyl isomerase (cyclophilin)-like 3,1,783,flight1,0.042146091
NIF3L1 | PPIL3,Ngg1 interacting factor 3-like 1 (S. pombe) | peptidylprolyl isomerase (cyclophilin)-like 3,2,783,flight2,0.016339508
NIF3L1 | PPIL3,Ngg1 interacting factor 3-like 1 (S. pombe) | peptidylprolyl isomerase (cyclophilin)-like 3,3,783,flight3,0.039164892
NIF3L1 | PPIL3,Ngg1 interacting factor 3-like 1 (S. pombe) | peptidylprolyl isomerase (cyclophilin)-like 3,4,783,flight4,0.022345801
NISCH,nischarin,1,784,flight1,0.042747328
NISCH,nischarin,2,784,flight2,0.029591613
NISCH,nischarin,3,784,flight3,0.042029937
NISCH,nischarin,4,784,flight4,0.053519494
NKAIN3,Na+/K+ transporting ATPase interacting 3,1,785,flight1,-0.069162922
NKAIN3,Na+/K+ transporting ATPase interacting 3,2,785,flight2,-0.057667044
NKAIN3,Na+/K+ transporting ATPase interacting 3,3,785,flight3,-0.123000814
NKAIN3,Na+/K+ transporting ATPase interacting 3,4,785,flight4,-0.033770388
NKAIN4,Na+/K+ transporting ATPase interacting 4,1,786,flight1,0.101256899
NKAIN4,Na+/K+ transporting ATPase interacting 4,2,786,flight2,0.043421405
NKAIN4,Na+/K+ transporting ATPase interacting 4,3,786,flight3,0.055869166
NKAIN4,Na+/K+ transporting ATPase interacting 4,4,786,flight4,0.052920028
NKX6-2 | INPP5A,NK6 homeobox 2 | inositol polyphosphate-5-phosphatase A,1,787,flight1,0.036057289
NKX6-2 | INPP5A,NK6 homeobox 2 | inositol polyphosphate-5-phosphatase A,2,787,flight2,0.103668859
NKX6-2 | INPP5A,NK6 homeobox 2 | inositol polyphosphate-5-phosphatase A,3,787,flight3,0.072305857
NKX6-2 | INPP5A,NK6 homeobox 2 | inositol polyphosphate-5-phosphatase A,4,787,flight4,0.089269967
NLRC4,"""NLR family, CARD domain containing 4""",1,788,flight1,-0.012814428
NLRC4,"""NLR family, CARD domain containing 4""",2,788,flight2,-0.077251139
NLRC4,"""NLR family, CARD domain containing 4""",3,788,flight3,-0.059223737
NLRC4,"""NLR family, CARD domain containing 4""",4,788,flight4,-0.046772519
NLRC5,"""NLR family, CARD domain containing 5""",1,789,flight1,0.014517088
NLRC5,"""NLR family, CARD domain containing 5""",2,789,flight2,0.039507175
NLRC5,"""NLR family, CARD domain containing 5""",3,789,flight3,0.056221828
NLRC5,"""NLR family, CARD domain containing 5""",4,789,flight4,0.048796897
NLRP5,"""NLR family, pyrin domain containing 5""",1,790,flight1,-0.025077084
NLRP5,"""NLR family, pyrin domain containing 5""",2,790,flight2,-0.017241585
NLRP5,"""NLR family, pyrin domain containing 5""",3,790,flight3,-0.035621372
NLRP5,"""NLR family, pyrin domain containing 5""",4,790,flight4,-0.032337424
NMNAT2,nicotinamide nucleotide adenylyltransferase 2,1,791,flight1,-0.092291115
NMNAT2,nicotinamide nucleotide adenylyltransferase 2,2,791,flight2,-0.04302217
NMNAT2,nicotinamide nucleotide adenylyltransferase 2,3,791,flight3,-0.097359576
NMNAT2,nicotinamide nucleotide adenylyltransferase 2,4,791,flight4,-0.043557679
NMT2,N-myristoyltransferase 2,1,792,flight1,0.08789232
NMT2,N-myristoyltransferase 2,2,792,flight2,0.027095119
NMT2,N-myristoyltransferase 2,3,792,flight3,0.059504321
NMT2,N-myristoyltransferase 2,4,792,flight4,0.041259349
NNAT,neuronatin,1,793,flight1,0.174045136
NNAT,neuronatin,2,793,flight2,0.103643909
NNAT,neuronatin,3,793,flight3,0.163768414
NNAT,neuronatin,4,793,flight4,0.119945268
NOC3L,nucleolar complex associated 3 homolog (S. cerevisiae),1,794,flight1,0.102771171
NOC3L,nucleolar complex associated 3 homolog (S. cerevisiae),2,794,flight2,0.017235765
NOC3L,nucleolar complex associated 3 homolog (S. cerevisiae),3,794,flight3,0.074890858
NOC3L,nucleolar complex associated 3 homolog (S. cerevisiae),4,794,flight4,0.08834842
NOL10,nucleolar protein 10,1,795,flight1,0.090217091
NOL10,nucleolar protein 10,2,795,flight2,0.056706343
NOL10,nucleolar protein 10,3,795,flight3,0.090292071
NOL10,nucleolar protein 10,4,795,flight4,0.049871401
NOL9,nucleolar protein 9,1,796,flight1,0.01283233
NOL9,nucleolar protein 9,2,796,flight2,0.02550182
NOL9,nucleolar protein 9,3,796,flight3,0.03407224
NOL9,nucleolar protein 9,4,796,flight4,0.036039122
NOLC1,nucleolar and coiled-body phosphoprotein 1,1,797,flight1,0.050678803
NOLC1,nucleolar and coiled-body phosphoprotein 1,2,797,flight2,0.015464246
NOLC1,nucleolar and coiled-body phosphoprotein 1,3,797,flight3,0.057200625
NOLC1,nucleolar and coiled-body phosphoprotein 1,4,797,flight4,0.047522184
NOMO1,nodal modulator 1,1,798,flight1,0.055042127
NOMO1,nodal modulator 1,2,798,flight2,0.02609422
NOMO1,nodal modulator 1,3,798,flight3,0.07403941
NOMO1,nodal modulator 1,4,798,flight4,0.020335738
NOP16,NOP16 nucleolar protein homolog (yeast),1,799,flight1,0.058469959
NOP16,NOP16 nucleolar protein homolog (yeast),2,799,flight2,0.031474398
NOP16,NOP16 nucleolar protein homolog (yeast),3,799,flight3,0.067998116
NOP16,NOP16 nucleolar protein homolog (yeast),4,799,flight4,0.036816681
NOP2,NOP2 nucleolar protein homolog (yeast),1,800,flight1,0.059578181
NOP2,NOP2 nucleolar protein homolog (yeast),2,800,flight2,0.025481074
NOP2,NOP2 nucleolar protein homolog (yeast),3,800,flight3,0.030044565
NOP2,NOP2 nucleolar protein homolog (yeast),4,800,flight4,0.040028295
NOP56,NOP56 ribonucleoprotein homolog (yeast),1,801,flight1,0.061773742
NOP56,NOP56 ribonucleoprotein homolog (yeast),2,801,flight2,0.043835025
NOP56,NOP56 ribonucleoprotein homolog (yeast),3,801,flight3,0.061595364
NOP56,NOP56 ribonucleoprotein homolog (yeast),4,801,flight4,0.042310721
NOP58,NOP58 ribonucleoprotein homolog (yeast),1,802,flight1,0.043098589
NOP58,NOP58 ribonucleoprotein homolog (yeast),2,802,flight2,0.01590133
NOP58,NOP58 ribonucleoprotein homolog (yeast),3,802,flight3,0.055923026
NOP58,NOP58 ribonucleoprotein homolog (yeast),4,802,flight4,0.041350913
NOS2,"""nitric oxide synthase 2, inducible""",1,803,flight1,0.062572072
NOS2,"""nitric oxide synthase 2, inducible""",2,803,flight2,0.048564431
NOS2,"""nitric oxide synthase 2, inducible""",3,803,flight3,0.105528524
NOS2,"""nitric oxide synthase 2, inducible""",4,803,flight4,0.031779904
NPAS2,neuronal PAS domain protein 2,1,804,flight1,0.131412269
NPAS2,neuronal PAS domain protein 2,2,804,flight2,0.152452941
NPAS2,neuronal PAS domain protein 2,3,804,flight3,0.184934124
NPAS2,neuronal PAS domain protein 2,4,804,flight4,0.119623514
NPEPPS,aminopeptidase puromycin sensitive,1,805,flight1,0.0266369
NPEPPS,aminopeptidase puromycin sensitive,2,805,flight2,0.015269271
NPEPPS,aminopeptidase puromycin sensitive,3,805,flight3,0.030022733
NPEPPS,aminopeptidase puromycin sensitive,4,805,flight4,0.053507814
NPHS2,"""nephrosis 2 homolog, podocin (human)""",1,806,flight1,0.006187733
NPHS2,"""nephrosis 2 homolog, podocin (human)""",2,806,flight2,0.057130912
NPHS2,"""nephrosis 2 homolog, podocin (human)""",3,806,flight3,0.040216292
NPHS2,"""nephrosis 2 homolog, podocin (human)""",4,806,flight4,0.050474524
NPR3,natriuretic peptide receptor 3,1,807,flight1,0.134954869
NPR3,natriuretic peptide receptor 3,2,807,flight2,0.073661483
NPR3,natriuretic peptide receptor 3,3,807,flight3,0.09052397
NPR3,natriuretic peptide receptor 3,4,807,flight4,0.112073085
NPVF,neuropeptide VF precursor,1,808,flight1,-0.135121455
NPVF,neuropeptide VF precursor,2,808,flight2,-0.04629465
NPVF,neuropeptide VF precursor,3,808,flight3,-0.113223163
NPVF,neuropeptide VF precursor,4,808,flight4,-0.026432351
NR2E1,"""nuclear receptor subfamily 2, group E, member 1""",1,809,flight1,-0.082172954
NR2E1,"""nuclear receptor subfamily 2, group E, member 1""",2,809,flight2,-0.029340574
NR2E1,"""nuclear receptor subfamily 2, group E, member 1""",3,809,flight3,-0.076003317
NR2E1,"""nuclear receptor subfamily 2, group E, member 1""",4,809,flight4,-0.051367554
NR2F6,"""nuclear receptor subfamily 2, group F, member 6""",1,810,flight1,0.05915092
NR2F6,"""nuclear receptor subfamily 2, group F, member 6""",2,810,flight2,0.056973824
NR2F6,"""nuclear receptor subfamily 2, group F, member 6""",3,810,flight3,0.067895974
NR2F6,"""nuclear receptor subfamily 2, group F, member 6""",4,810,flight4,0.014885437
